bg_current_fraction,clip_current,clip_previous,directional_coherence,energy_support90_fraction,energy_top10_fraction,flow_valid_fraction,frame_current,frame_previous,frequency_diagnosis,global_dc_l1,global_dc_rmse,local_frequency_share,local_rmse_share,motion_band,motion_mean_px,motion_p90_px,raw_temporal_l1,raw_temporal_mse,raw_temporal_rmse,raw_weight,sigma_16_coarse_l1,sigma_16_coarse_mse,sigma_16_coarse_rmse,sigma_16_local_l1,sigma_16_local_mse,sigma_16_local_rmse,sigma_16_weight,sigma_32_coarse_l1,sigma_32_coarse_mse,sigma_32_coarse_rmse,sigma_32_local_l1,sigma_32_local_mse,sigma_32_local_rmse,sigma_32_weight,sigma_8_coarse_l1,sigma_8_coarse_mse,sigma_8_coarse_rmse,sigma_8_local_l1,sigma_8_local_mse,sigma_8_local_rmse,sigma_8_weight,spatial_scope_diagnosis,status,teacher_flow,unit_id,valid_coverage,video,window_boundary
0.7398262023925781,Traffic__000000-000007,Traffic__000000-000007,0.03790675103664398,0.21495995572680096,0.7858127355575562,0.9898719787597656,1,0,local_high_frequency_dominant,0.0007745050825178623,0.0008121003047563136,0.934587061445938,0.934587061445938,static,0.11787539720535278,0.25265470147132874,0.019952567294239998,0.0012764716520905495,0.03572774345086112,191418.21875,0.0017693834379315376,6.094051968830172e-06,0.002468613369653128,0.019581357017159462,0.001243994222022593,0.03527030226724167,190369.796875,0.001130708958953619,2.1483117507159477e-06,0.0014657120285772195,0.019704390317201614,0.0012567400699481368,0.03545052989657752,189579.59375,0.002863707020878792,1.7273438061238267e-05,0.004156132584655868,0.01931709796190262,0.0012330138124525547,0.03511429641118493,190999.34375,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000000_000001.npz,Traffic,0.7302025556564331,Traffic,0
0.7445907592773438,Traffic__000000-000007,Traffic__000000-000007,0.015302213840186596,0.1760720106992101,0.8227899670600891,0.990997314453125,2,1,local_high_frequency_dominant,0.00030624293140135705,0.00031077119638212025,0.9374254700083814,0.9374254700083814,static,0.11383292078971863,0.22956690192222595,0.018921419978141785,0.0013087098486721516,0.036176094989262615,191340.53125,0.0016316472319886088,5.724970833398402e-06,0.002392691127872213,0.018602704629302025,0.0012848475016653538,0.035844769516142155,190307.84375,0.001006870181299746,1.9868971321557183e-06,0.001409573386580393,0.018746357411146164,0.0012982250191271305,0.036030889790943696,189593.15625,0.002682025544345379,1.6260286429314874e-05,0.0040324045468324325,0.01833157241344452,0.0012671698350459337,0.03559732904370683,190995.625,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000001_000002.npz,Traffic,0.7299062013626099,Traffic,0
0.744537353515625,Traffic__000000-000007,Traffic__000000-000007,0.026406623423099518,0.18254251581893718,0.8128871917724609,0.9908218383789062,3,2,local_high_frequency_dominant,0.00039661501068621874,0.000482720963191241,0.9279289991773124,0.9279289991773124,static,0.10968004912137985,0.21444104611873627,0.017022820189595222,0.0010221711127087474,0.03197141086515807,193194.265625,0.0016768835484981537,5.955856977379881e-06,0.002440462451540667,0.01660054549574852,0.0009873079834505916,0.031421457373116725,192110.984375,0.001179893733933568,2.6778036499308655e-06,0.0016363995997099442,0.016749249771237373,0.0010003295028582215,0.031627986070223026,191596.734375,0.0025584895629435778,1.5509172953898087e-05,0.003938168731009133,0.01641508936882019,0.000980858225375414,0.03131865618725385,192855.390625,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000002_000003.npz,Traffic,0.7369776368141174,Traffic,0
0.7453231811523438,Traffic__000000-000007,Traffic__000000-000007,0.06822968274354935,0.1491654429253966,0.8502367734909058,0.9901351928710938,4,3,local_high_frequency_dominant,0.0011582281440496445,0.0012352317571640015,0.9333559317136709,0.9333559317136709,static,0.10796572268009186,0.22209258377552032,0.01685524545609951,0.0011547800386324525,0.033982054655839346,193294.0625,0.0018334214109927416,5.759973646490835e-06,0.002399994509679311,0.01649121567606926,0.001129775308072567,0.03361213037093256,192023.59375,0.0013509377604350448,2.7442313239589566e-06,0.0016565721608064517,0.016618851572275162,0.0011386885307729244,0.03374445926034264,191786.625,0.0026399893686175346,1.4016118257131893e-05,0.0037438106598934586,0.016273371875286102,0.0011136159300804138,0.033370884466558774,192892.46875,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000003_000004.npz,Traffic,0.7373583316802979,Traffic,0
0.7463798522949219,Traffic__000000-000007,Traffic__000000-000007,0.11325307190418243,0.18667589441118898,0.810821533203125,0.9905242919921875,5,4,local_high_frequency_dominant,0.001649436540901661,0.001942601753398776,0.9035338401266265,0.9035338401266265,static,0.10121467709541321,0.266445517539978,0.015938155353069305,0.0008869083249010146,0.029781006109616488,193552.453125,0.002387999091297388,9.609419976186473e-06,0.003099906446360353,0.015377702191472054,0.0008430164307355881,0.029034745232834197,192357.765625,0.0019554903265088797,5.952332685410511e-06,0.0024397402905658853,0.015521150082349777,0.0008534449734725058,0.02921378054056862,192112.375,0.0030885455198585987,1.8818211174220778e-05,0.004337996216482995,0.015177075751125813,0.0008317410829477012,0.028839921687613877,193200.03125,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000004_000005.npz,Traffic,0.7383440136909485,Traffic,0
0.7439117431640625,Traffic__000000-000007,Traffic__000000-000007,0.07550723850727081,0.18153285462814311,0.8145709037780762,0.9907035827636719,6,5,local_high_frequency_dominant,0.001189907779917121,0.0013611719477921724,0.9239492691963915,0.9239492691963915,static,0.10953722149133682,0.26270627975463867,0.016768362373113632,0.000999932992272079,0.031621717098729456,193582.65625,0.0018541787285357714,6.4867631408560555e-06,0.0025469124721623345,0.01633855514228344,0.0009574530995450914,0.03094273904400015,192403.6875,0.0014973520301282406,3.5959380966232857e-06,0.0018962958884686971,0.016515742987394333,0.0009712239261716604,0.03116446576105004,192472.390625,0.0027009102050215006,1.6003930795704946e-05,0.004000491319288787,0.01616515778005123,0.0009560249745845795,0.030919653532738355,193243.046875,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000005_000006.npz,Traffic,0.7384592294692993,Traffic,0
0.74432373046875,Traffic__000000-000007,Traffic__000000-000007,0.026717551052570343,0.18857438819111744,0.804104745388031,0.9909782409667969,7,6,local_high_frequency_dominant,0.0004214550426695496,0.0004839370958507061,0.9356806102558575,0.9356806102558575,static,0.12913227081298828,0.2903570532798767,0.01684648171067238,0.0009805858135223389,0.03131430685042125,192934.921875,0.0014544145669788122,4.481032647163374e-06,0.0021168449747592227,0.016504839062690735,0.0009483082685619593,0.030794614278505897,191813.796875,0.0009187062387354672,1.6480744307045825e-06,0.00128377351223048,0.016647757962346077,0.0009595398441888392,0.030976440147131808,191665.546875,0.002408982953056693,1.332895590167027e-05,0.0036508842629793497,0.01631665974855423,0.00094371079467237,0.030719876215121213,192485.921875,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000006_000007.npz,Traffic,0.7359883189201355,Traffic,0
0.7444343566894531,Traffic__000006-000013,Traffic__000000-000007,0.056027837097644806,0.16781970976554791,0.8287172317504883,0.9909515380859375,8,7,local_high_frequency_dominant,0.0009403526200912893,0.0010716109536588192,0.9311877631890215,0.9311877631890215,static,0.1508670300245285,0.31825610995292664,0.01783108338713646,0.001193293952383101,0.034544087082785974,192412.25,0.001774517702870071,6.337393642752431e-06,0.002517418050851394,0.01743483357131481,0.0011605232721194625,0.0340664537649498,191374.671875,0.0013073690934106708,2.8668030154221924e-06,0.0016931636115338033,0.017617207020521164,0.0011772988364100456,0.03431178859240721,191138.3125,0.002783519681543112,1.7753303836798295e-05,0.0042134669616360225,0.01716620847582817,0.0011434489861130714,0.03381492253596142,192063.78125,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000007_000008.npz,Traffic,0.7339944839477539,Traffic,1
0.7500991821289062,Traffic__000006-000013,Traffic__000006-000013,0.05987909436225891,0.17353629733985249,0.8241622447967529,0.989227294921875,9,8,local_high_frequency_dominant,0.0009345888975076377,0.0011257643345743418,0.9301637830927248,0.9301637830927248,static,0.11706759035587311,0.23947934806346893,0.01752919703722,0.0011268615489825606,0.03356875852608435,193009.84375,0.001830534660257399,6.222983301995555e-06,0.002494590808528636,0.017180532217025757,0.0011039669625461102,0.033225998292694084,191905.53125,0.0013255459489300847,2.7244586817687377e-06,0.0016505934332138662,0.017337894067168236,0.0011156589025631547,0.03340148054447818,191863.328125,0.0027567523065954447,1.614782195247244e-05,0.004018435261699813,0.016924897208809853,0.0010852398118004203,0.03294297818656383,192600.96875,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000008_000009.npz,Traffic,0.7362741231918335,Traffic,0
0.7478523254394531,Traffic__000006-000013,Traffic__000006-000013,0.03631095588207245,0.1802234826824104,0.8150191307067871,0.990020751953125,10,9,local_high_frequency_dominant,0.0006295141647569835,0.0006609169067814946,0.9258828797981123,0.9258828797981123,static,0.15229162573814392,0.21997272968292236,0.016978709027171135,0.0010171316098421812,0.03189250084020037,193946.9375,0.0015750559978187084,6.091707746236352e-06,0.002468138518445906,0.01644461415708065,0.0009506356436759233,0.030832379792612885,192564.78125,0.0010992410825565457,2.862637302314397e-06,0.0016919330076319208,0.016633780673146248,0.0009686966077424586,0.031123891269287947,192614.0,0.0025245926808565855,1.6134428733494133e-05,0.004016768444097087,0.01631304621696472,0.0009516048012301326,0.030848092343451847,193425.609375,spatially_localized,ok,/home/cilab/ndquan/videoInpainting/code/BrushNet/examples/brushnet/dataset_test_stc/teacher_flows_512x512/test/Class_A/Traffic/000009_000010.npz,Traffic,0.7398488521575928,Traffic,0
