diagnosis_counts,directional_coherence,energy_support90_fraction,energy_top10_fraction,frequency_diagnosis,global_dc_l1,global_dc_rmse,local_frequency_share,local_rmse_share,motion_band_counts,motion_mean_px,pair_count,pair_raw_rmse_median,pair_raw_rmse_p90,raw_temporal_l1,raw_temporal_rmse,sigma_16_coarse_rmse,sigma_16_local_rmse,skipped_pair_count,spatial_scope_counts,spatial_scope_diagnosis,valid_coverage,valid_pair_count,video,window_boundary_pair_count
{'local_high_frequency_dominant': 59},0.05340572693793883,0.18306134985111505,0.8152685863916771,local_high_frequency_dominant,0.0008650738289539758,0.0009732201741614702,0.922710309184651,0.922710309184651,{'static': 59},0.13392477638964803,59,0.0319634628885697,0.03457099575932069,0.01704623191408823,0.032158308368245694,0.0026517811409792137,0.03165785463327328,0,{'spatially_localized': 59},spatially_localized,0.7410911644919443,59,Traffic,9
