file,tag,step,value,wall_time
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1500,0.34951987862586975,1788163424.1496696
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1510,0.21981608867645264,1788163534.5293517
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1520,0.1917968988418579,1788163640.3766723
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1530,0.32443851232528687,1788163720.768211
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1540,0.5155924558639526,1788163795.6395106
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1550,0.49527183175086975,1788163879.2634885
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1560,0.6904703974723816,1788163980.6111834
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1570,0.45851242542266846,1788164085.5874152
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1580,0.22307944297790527,1788164169.4607995
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1590,0.34915366768836975,1788164279.9987996
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1600,0.4705648124217987,1788164386.820326
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1610,0.6108642816543579,1788164466.1027937
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1620,0.6031819581985474,1788164551.8568294
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1630,0.4286539852619171,1788164654.0513167
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1640,0.6889322996139526,1788164742.7804127
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1650,0.3983724117279053,1788164849.332396
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1660,0.3490641415119171,1788164941.0687497
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1670,0.5253744125366211,1788165018.476636
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1680,0.22339682281017303,1788165099.3134995
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1690,0.38720703125,1788165192.4301376
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1700,0.4419596791267395,1788165285.252341
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1710,0.6940511465072632,1788165382.2805169
events.out.tfevents.1788149260.VCM15.612366.0,train/feature_valid_forward,1720,0.5054118037223816,1788165484.1842604
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,10,0.1900113970041275,1788149359.654543
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,20,0.04526937007904053,1788149444.6232998
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,30,0.06732413917779922,1788149546.7178457
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,40,0.030096685513854027,1788149643.3560338
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,50,0.029520204290747643,1788149736.0068474
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,60,0.16360387206077576,1788149822.587175
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,70,0.14684942364692688,1788149930.1044652
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,80,0.13346433639526367,1788150017.0755868
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,90,0.044746190309524536,1788150107.8698359
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,100,0.17424245178699493,1788150199.8091114
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,110,0.16011188924312592,1788150301.255443
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,120,0.06534393876791,1788150402.778615
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,130,0.042550209909677505,1788150482.7365093
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,140,0.15627533197402954,1788150583.650542
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,150,0.27571016550064087,1788150680.0665436
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,160,0.0795912966132164,1788150781.782868
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,170,0.04421602562069893,1788150892.8219888
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,180,0.14722049236297607,1788150975.0987444
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,190,0.2811117470264435,1788151052.9850183
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,200,0.036490101367235184,1788151137.4028168
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,210,0.11938444525003433,1788151229.073276
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,220,0.08088912814855576,1788151323.4878309
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,230,0.4841347336769104,1788151427.5914998
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,240,0.11481587588787079,1788151527.0745559
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,250,0.09412236511707306,1788151611.4744697
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,260,0.13312911987304688,1788151684.82409
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,270,0.1831657886505127,1788151780.157681
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,280,0.05779784545302391,1788151878.706035
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,290,0.1553610861301422,1788151965.456892
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,300,0.14797507226467133,1788152044.4984488
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,310,0.2478063702583313,1788152141.2958813
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,320,0.17895270884037018,1788152233.9166276
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,330,0.051359109580516815,1788152340.9122221
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,340,0.23611316084861755,1788152434.6994314
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,350,0.04741748794913292,1788152531.8688948
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,360,0.17201843857765198,1788152617.272723
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,370,0.12267675995826721,1788152709.002219
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,380,0.14267191290855408,1788152807.9732847
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,390,0.045160211622714996,1788152886.0932686
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,400,0.17174017429351807,1788153004.0423892
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,410,0.051448531448841095,1788153096.6860585
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,420,0.06775136291980743,1788153200.2693026
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,430,0.040195003151893616,1788153279.6532342
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,440,0.05353851243853569,1788153358.7860634
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,450,0.08504079282283783,1788153452.8963377
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,460,0.039285168051719666,1788153546.5957556
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,470,0.03694150969386101,1788153635.5183623
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,480,0.038664136081933975,1788153721.5903234
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,490,0.23096925020217896,1788153812.6310332
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,500,0.15505941212177277,1788153910.6145132
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,510,0.1670646220445633,1788154000.3605204
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,520,0.03871045634150505,1788154091.8269725
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,530,0.21233366429805756,1788154197.0285995
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,540,0.12414932250976562,1788154293.8758411
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,550,0.0628899484872818,1788154391.9015164
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,560,0.060636572539806366,1788154471.7954988
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,570,0.07779344916343689,1788154559.8200874
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,580,0.06662851572036743,1788154652.9134793
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,590,0.03774673491716385,1788154759.8377361
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,600,0.37053340673446655,1788154850.2212973
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,610,0.15541356801986694,1788154936.1693232
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,620,0.056997619569301605,1788155017.379291
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,630,0.13355694711208344,1788155103.9705186
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,640,0.08303865790367126,1788155203.6973255
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,650,0.30864259600639343,1788155284.9506724
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,660,0.03661777824163437,1788155406.127754
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,670,0.05662555992603302,1788155500.0035992
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,680,0.06654614955186844,1788155596.4286358
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,690,0.05078276991844177,1788155682.6867957
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,700,0.05154767259955406,1788155773.273327
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,710,0.1936911791563034,1788155870.854697
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,720,0.15665380656719208,1788155970.2139072
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,730,0.030273551121354103,1788156072.5768898
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,740,0.3045460283756256,1788156155.2373378
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,750,0.06932426989078522,1788156249.5555685
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,760,0.07595767080783844,1788156351.0741012
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,770,0.01714983582496643,1788156448.567442
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,780,0.09277673065662384,1788156535.972751
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,790,0.15576069056987762,1788156639.7448092
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,800,0.0318368598818779,1788156748.4569964
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,810,0.04397302120923996,1788156844.529601
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,820,0.1282278299331665,1788156948.2596395
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,830,0.07629303634166718,1788157040.3830254
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,840,0.2537938356399536,1788157134.489066
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,850,0.059824079275131226,1788157241.5537188
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,860,0.11862478405237198,1788157332.516229
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,870,0.20204007625579834,1788157437.3412673
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,880,0.04992588236927986,1788157517.9730744
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,890,0.29058292508125305,1788157629.6265886
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,900,0.17006108164787292,1788157725.4163067
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,910,0.17037782073020935,1788157821.8958771
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,920,0.030404673889279366,1788157920.7338712
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,930,0.2861219644546509,1788158024.380498
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,940,0.11295358836650848,1788158122.6382554
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,950,0.12340002506971359,1788158212.0776846
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,960,0.18504685163497925,1788158306.6451728
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,970,0.05095668137073517,1788158406.311752
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,980,0.04003775492310524,1788158511.4206004
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,990,0.2669561207294464,1788158600.7568183
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1000,0.1207672506570816,1788158694.978119
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1010,0.15843044221401215,1788158800.5596015
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1020,0.03976640850305557,1788158882.892095
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1030,0.06809978187084198,1788158962.989567
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1040,0.06816971302032471,1788159050.815298
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1050,0.08812582492828369,1788159165.2125406
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1060,0.1264217495918274,1788159264.2757237
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1070,0.04616392403841019,1788159349.5588918
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1080,0.054381903260946274,1788159432.0775883
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1090,0.27128729224205017,1788159534.460495
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1100,0.03491406887769699,1788159626.4272826
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1110,0.03504189848899841,1788159720.2174478
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1120,0.04174754023551941,1788159822.9999938
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1130,0.053486257791519165,1788159894.3233352
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1140,0.06499012559652328,1788159980.221214
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1150,0.09337137639522552,1788160072.7617264
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1160,0.19009405374526978,1788160180.7475207
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1170,0.2744438350200653,1788160274.552788
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1180,0.04356609657406807,1788160383.9051094
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1190,0.07953331619501114,1788160478.8588665
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1200,0.19395209848880768,1788160563.2488477
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1210,0.03454780951142311,1788160667.4309435
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1220,0.06092095375061035,1788160772.5316236
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1230,0.03488980233669281,1788160868.2128444
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1240,0.08093834668397903,1788160964.5647998
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1250,0.029091887176036835,1788161060.304538
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1260,0.023275047540664673,1788161152.513245
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1270,0.12012924253940582,1788161248.3681822
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1280,0.21993061900138855,1788161338.4161074
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1290,0.13152652978897095,1788161439.2862937
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1300,0.12757527828216553,1788161525.2863908
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1310,0.16121040284633636,1788161631.8126123
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1320,0.18147441744804382,1788161729.792856
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1330,0.032500576227903366,1788161816.9991782
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1340,0.1477057933807373,1788161901.6002905
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1350,0.053533442318439484,1788161995.341591
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1360,0.05729863420128822,1788162100.338658
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1370,0.04690845310688019,1788162185.9323757
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1380,0.2567298412322998,1788162278.2699409
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1390,0.11760932952165604,1788162368.7618854
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1400,0.25158149003982544,1788162454.5661147
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1410,0.12091880291700363,1788162570.949589
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1420,0.04103146493434906,1788162670.9667785
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1430,0.029311249032616615,1788162749.583771
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1440,0.032074905931949615,1788162861.417756
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1450,0.10188718140125275,1788162946.076836
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1460,0.2014583945274353,1788163040.5909648
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1470,0.15552783012390137,1788163142.9649584
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1480,0.16009274125099182,1788163230.4396725
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1490,0.07257941365242004,1788163333.272695
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1500,0.27112486958503723,1788163424.1488492
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1510,0.03800048679113388,1788163534.5285528
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1520,0.042938265949487686,1788163640.3758342
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1530,0.0357421338558197,1788163720.7670512
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1540,0.08119016885757446,1788163795.6383903
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1550,0.04291507974267006,1788163879.262411
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1560,0.11283668130636215,1788163980.6099079
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1570,0.03771231323480606,1788164085.5860386
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1580,0.129602313041687,1788164169.4598413
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1590,0.023177320137619972,1788164279.9979312
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1600,0.031625423580408096,1788164386.8191845
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1610,0.08585244417190552,1788164466.1016645
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1620,0.12916091084480286,1788164551.8556027
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1630,0.16125597059726715,1788164654.050183
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1640,0.08634431660175323,1788164742.779407
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1650,0.15387068688869476,1788164849.3313422
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1660,0.03336658328771591,1788164941.067399
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1670,0.0788763239979744,1788165018.4756515
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1680,0.23297914862632751,1788165099.3120673
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1690,0.26759809255599976,1788165192.428725
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1700,0.09638544172048569,1788165285.2509775
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1710,0.09743915498256683,1788165382.279355
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_epe,1720,0.056904811412096024,1788165484.1832683
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,10,0.1477116197347641,1788149359.6546388
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,20,0.016251254826784134,1788149444.6233857
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,30,0.052253950387239456,1788149546.7179718
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,40,0.03229580447077751,1788149643.3561702
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,50,0.03618302941322327,1788149736.006934
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,60,0.04926437884569168,1788149822.587312
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,70,0.048896994441747665,1788149930.1045928
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,80,0.04420971870422363,1788150017.0756984
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,90,0.09500174224376678,1788150107.8699715
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,100,0.05155370011925697,1788150199.8092282
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,110,0.04781510680913925,1788150301.2555802
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,120,0.06754719465970993,1788150402.7787502
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,130,0.02984321489930153,1788150482.7366247
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,140,0.03887317329645157,1788150583.650678
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,150,0.06817243993282318,1788150680.066635
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,160,0.060551680624485016,1788150781.7829537
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,170,0.08677154779434204,1788150892.822126
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,180,0.06516329944133759,1788150975.0988793
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,190,0.09953619539737701,1788151052.985123
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,200,0.03307336941361427,1788151137.402956
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,210,0.033307433128356934,1788151229.0734036
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,220,0.041170068085193634,1788151323.4879665
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,230,0.059865523129701614,1788151427.5915864
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,240,0.04889489710330963,1788151527.0746913
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,250,0.08008143305778503,1788151611.4745555
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,260,0.058180563151836395,1788151684.8242247
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,270,0.06050267070531845,1788151780.1578152
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,280,0.02741456963121891,1788151878.706171
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,290,0.08982281386852264,1788151965.4570441
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,300,0.07291088998317719,1788152044.4986124
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,310,0.09806639701128006,1788152141.296044
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,320,0.05859944969415665,1788152233.9167666
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,330,0.05622420459985733,1788152340.9123404
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,340,0.05343369022011757,1788152434.699535
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,350,0.04598603770136833,1788152531.8689973
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,360,0.06959623843431473,1788152617.2728307
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,370,0.11951367557048798,1788152709.002355
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,380,0.04981891065835953,1788152807.973371
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,390,0.040063485503196716,1788152886.0934062
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,400,0.09489638358354568,1788153004.0424747
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,410,0.05427515506744385,1788153096.686194
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,420,0.04337470233440399,1788153200.2694218
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,430,0.024278726428747177,1788153279.6533692
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,440,0.045317716896533966,1788153358.7861793
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,450,0.05780112370848656,1788153452.8964229
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,460,0.03900229185819626,1788153546.5958416
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,470,0.0467674657702446,1788153635.5184453
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,480,0.035529907792806625,1788153721.5904233
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,490,0.05823054909706116,1788153812.6311421
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,500,0.05327131971716881,1788153910.614646
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,510,0.056692060083150864,1788154000.3606222
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,520,0.034313417971134186,1788154091.8271072
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,530,0.10460132360458374,1788154197.0287323
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,540,0.04619542509317398,1788154293.875977
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,550,0.05808039754629135,1788154391.9016201
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,560,0.049164384603500366,1788154471.7956347
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,570,0.045586831867694855,1788154559.820175
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,580,0.05976061895489693,1788154652.9136171
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,590,0.06794619560241699,1788154759.8378394
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,600,0.047300390899181366,1788154850.221433
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,610,0.13285377621650696,1788154936.169459
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,620,0.025407345965504646,1788155017.3794146
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,630,0.07831496000289917,1788155103.970651
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,640,0.040518131107091904,1788155203.6974614
events.out.tfevents.1788149260.VCM15.612366.0,train/flow_pred_magnitude,650,0.08919541537761688,1788155284.950807
