bg_current_fraction,clip_current,clip_previous,directional_coherence,energy_support90_fraction,energy_top10_fraction,flow_valid_fraction,frame_current,frame_previous,frequency_diagnosis,global_dc_l1,global_dc_rmse,local_frequency_share,local_rmse_share,motion_band,motion_mean_px,motion_p90_px,raw_temporal_l1,raw_temporal_mse,raw_temporal_rmse,raw_weight,sigma_16_coarse_l1,sigma_16_coarse_mse,sigma_16_coarse_rmse,sigma_16_local_l1,sigma_16_local_mse,sigma_16_local_rmse,sigma_16_weight,sigma_32_coarse_l1,sigma_32_coarse_mse,sigma_32_coarse_rmse,sigma_32_local_l1,sigma_32_local_mse,sigma_32_local_rmse,sigma_32_weight,sigma_8_coarse_l1,sigma_8_coarse_mse,sigma_8_coarse_rmse,sigma_8_local_l1,sigma_8_local_mse,sigma_8_local_rmse,sigma_8_weight,spatial_scope_diagnosis,status,teacher_flow,unit_id,valid_coverage,video,window_boundary
0.585479736328125,BasketballPass__000000-000007,BasketballPass__000000-000007,0.1390620619058609,0.30571536639261043,0.7137609720230103,0.9688453674316406,1,0,local_high_frequency_dominant,0.002048748778179288,0.0026313529815524817,0.8047772276041842,0.8047772276041842,static,0.03983110189437866,0.07116632163524628,0.017537662759423256,0.0008103337604552507,0.0284663619111268,150708.546875,0.004931800998747349,4.121654637856409e-05,0.006420011400189574,0.015961147844791412,0.0007004255894571543,0.026465554773273774,149486.546875,0.004327664151787758,3.0817423976259306e-05,0.005551344339550493,0.0163746178150177,0.0007233836804516613,0.026895792987968608,149468.546875,0.00614393362775445,7.016861491138116e-05,0.008376670872809864,0.01511057186871767,0.0006448944332078099,0.025394771769161658,149562.546875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000000_000001.npz,BasketballPass,0.5749074816703796,BasketballPass,0
0.6173095703125,BasketballPass__000000-000007,BasketballPass__000000-000007,0.19107994437217712,0.422837242190546,0.599114179611206,0.9725799560546875,2,1,local_high_frequency_dominant,0.0029221323784440756,0.003617007052525878,0.7493020179312522,0.7493020179312522,static,0.04152221977710724,0.07489072531461716,0.017327696084976196,0.0006245418335311115,0.02499083499067431,151353.6875,0.006001801695674658,5.941382551100105e-05,0.0077080364238242315,0.01537123043090105,0.0005307617830112576,0.02303826779537163,150843.46875,0.00480634393170476,4.0371043724007905e-05,0.0063538211907487535,0.015983354300260544,0.0005599383730441332,0.02366301698947396,150837.46875,0.0073940022848546505,9.132766717812046e-05,0.00955655100850304,0.014317578636109829,0.0004768315120600164,0.021836472060752312,150845.4375,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000001_000002.npz,BasketballPass,0.5773684978485107,BasketballPass,0
0.6440467834472656,BasketballPass__000000-000007,BasketballPass__000000-000007,0.12832176685333252,0.3549245950474772,0.6795756220817566,0.9765777587890625,3,2,local_high_frequency_dominant,0.0015033893287181854,0.0018726347479969263,0.7984772139966253,0.7984772139966253,static,0.038525957614183426,0.07014355808496475,0.01343133021146059,0.00044999245437793434,0.021213025582833164,161084.40625,0.003729666117578745,2.1652833311236463e-05,0.004653260503263971,0.012192369438707829,0.00033993154647760093,0.01843723261440287,160604.671875,0.002952051116153598,1.3162753020878881e-05,0.00362805085698628,0.01257372833788395,0.00035706383641809225,0.018896132842941497,160598.9375,0.004824918694794178,4.003416688647121e-05,0.006327255873320694,0.011503302492201328,0.00030560040613636374,0.01748143032295595,160608.421875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000002_000003.npz,BasketballPass,0.6144882440567017,BasketballPass,0
0.6558685302734375,BasketballPass__000000-000007,BasketballPass__000000-000007,0.12410753965377808,0.3820303509781358,0.642985463142395,0.9739227294921875,4,3,local_high_frequency_dominant,0.0015593491261824965,0.0018243924714624882,0.7701130546940382,0.7701130546940382,static,0.03207336738705635,0.05810864269733429,0.013658279553055763,0.0004185239668004215,0.02045785831411542,166834.140625,0.004415517672896385,3.182028740411624e-05,0.005640947385334864,0.012290174141526222,0.0003570955595932901,0.018896972233489948,166579.015625,0.0037762289866805077,2.1718818970839493e-05,0.004660345370338929,0.012681582011282444,0.00037527180393226445,0.019371933407181238,166576.078125,0.005414914805442095,5.0144219130743295e-05,0.007081258301371536,0.011613478884100914,0.00032503431430086493,0.018028708059671522,166580.984375,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000003_000004.npz,BasketballPass,0.6364217400550842,BasketballPass,0
0.6656112670898438,BasketballPass__000000-000007,BasketballPass__000000-000007,0.08966823667287827,0.3214254382117102,0.7045168876647949,0.9667587280273438,5,4,local_high_frequency_dominant,0.0012731468304991722,0.0013188759330660105,0.7773418500115964,0.7773418500115964,static,0.05721414461731911,0.13535872101783752,0.013635874725878239,0.00047187512973323464,0.02172268698235176,170945.46875,0.0045013814233243465,3.46442247973755e-05,0.005885934488029535,0.012461086735129356,0.0004222578718326986,0.020548914127824336,170945.46875,0.0040083942003548145,2.695146031328477e-05,0.005191479588063963,0.012797731906175613,0.0004375744902063161,0.0209182812440773,170939.6875,0.005365429446101189,5.2830830099992454e-05,0.007268481966682758,0.01179281622171402,0.0003849401546176523,0.019619891809529742,170945.46875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000004_000005.npz,BasketballPass,0.6521052122116089,BasketballPass,0
0.677703857421875,BasketballPass__000000-000007,BasketballPass__000000-000007,0.1551414430141449,0.3337358473206944,0.681577205657959,0.9681358337402344,6,5,local_high_frequency_dominant,0.0021346192806959152,0.0022524686064571142,0.7949127387441578,0.7949127387441578,static,0.047287341207265854,0.09873803704977036,0.013506713323295116,0.0004389833193272352,0.020951928773438384,173867.921875,0.0037817994598299265,2.6366842575953342e-05,0.005134865390246695,0.012595830485224724,0.00039611352258361876,0.019902600899973318,173867.921875,0.0030873531941324472,1.6542220691917464e-05,0.004067212889918287,0.013006743974983692,0.00041421176865696907,0.020352193214908536,173862.359375,0.00481208274140954,4.444072692422196e-05,0.006666387846819443,0.011932984925806522,0.0003647139819804579,0.01909748627386489,173867.921875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000005_000006.npz,BasketballPass,0.6632534861564636,BasketballPass,0
0.6893806457519531,BasketballPass__000000-000007,BasketballPass__000000-000007,0.1313766986131668,0.34289976235175346,0.6875166893005371,0.9694747924804688,7,6,local_high_frequency_dominant,0.0015300886007025838,0.0017310900148004293,0.7982942545758136,0.7982942545758136,static,0.04333757236599922,0.0835103765130043,0.012140120379626751,0.00036280378117226064,0.01904740877842077,176295.5,0.003599108662456274,2.0991439669160172e-05,0.004581641591085031,0.011259295977652073,0.0003287999134045094,0.018132840742821007,176295.5,0.003011892316862941,1.3789809599984437e-05,0.003713463289166117,0.011604877188801765,0.0003422108420636505,0.018498941647122694,176283.875,0.004549258854240179,3.590588676161133e-05,0.005992152097670029,0.010640205815434456,0.0003021782322321087,0.017383274496829092,176295.46875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000006_000007.npz,BasketballPass,0.6725139617919922,BasketballPass,0
0.6962127685546875,BasketballPass__000006-000013,BasketballPass__000000-000007,0.3144356608390808,0.3752794367888959,0.6420378088951111,0.9755363464355469,8,7,local_high_frequency_dominant,0.0032292420510202646,0.004204038996249437,0.7324702372333495,0.7324702372333495,static,0.03725021332502365,0.06789052486419678,0.012163915671408176,0.00034407040220685303,0.018549134810196755,179761.484375,0.004534106235951185,3.885305704898201e-05,0.00623322204393378,0.010866853408515453,0.0002912466588895768,0.017065950277953372,179761.484375,0.003964494448155165,2.956508797069546e-05,0.005437378777563271,0.011217623017728329,0.00030492356745526195,0.017462060802072073,179743.03125,0.00529908761382103,5.4530544730369e-05,0.007384479990518561,0.010243280790746212,0.00026543010608293116,0.016292025843428162,179761.484375,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000007_000008.npz,BasketballPass,0.6857356429100037,BasketballPass,1
0.6971893310546875,BasketballPass__000006-000013,BasketballPass__000006-000013,0.4531083405017853,0.5566029400395393,0.5343268513679504,0.9769935607910156,9,8,local_high_frequency_dominant,0.007812169846147299,0.009489145129919052,0.6631445530771164,0.6631445530771164,static,0.049459248781204224,0.09172815084457397,0.018573928624391556,0.0006620815256610513,0.0257309449041626,181051.515625,0.009380904026329517,0.00013111573935020715,0.011450578122968602,0.014842414297163486,0.0005081408307887614,0.022541979300601832,181051.515625,0.008936588652431965,0.0001180107137770392,0.010863273621567266,0.015335720032453537,0.000532385369297117,0.023073477616023057,181023.78125,0.010228857398033142,0.00015876202087383717,0.012600080193151042,0.013919834047555923,0.00045807554852217436,0.021402699561554713,181051.515625,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000008_000009.npz,BasketballPass,0.6906567215919495,BasketballPass,0
0.7010879516601562,BasketballPass__000006-000013,BasketballPass__000006-000013,0.18218331038951874,0.354755431051056,0.6697325706481934,0.9787330627441406,10,9,local_high_frequency_dominant,0.001916543929837644,0.0022449521347880363,0.7855347767948753,0.7855347767948753,static,0.04249200224876404,0.0845641940832138,0.011298035271465778,0.00030569839873351157,0.017484232860881015,182025.21875,0.003212669398635626,2.0350515114841983e-05,0.004511154521277451,0.010509578511118889,0.00027301875525154173,0.016523279191841482,182025.21875,0.0027123228646814823,1.3256907550385222e-05,0.0036410036460274554,0.01082089263945818,0.0002859400992747396,0.01690976343047825,181992.984375,0.0040571722202003,3.4907570807263255e-05,0.005908262926382276,0.009902482852339745,0.0002456590882502496,0.015673515503876263,182025.21875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000009_000010.npz,BasketballPass,0.6943711042404175,BasketballPass,0
0.7066879272460938,BasketballPass__000006-000013,BasketballPass__000006-000013,0.3285529315471649,0.3923481525131496,0.6743181347846985,0.9820632934570312,11,10,local_high_frequency_dominant,0.004582887049764395,0.005094816908240318,0.7489983713782025,0.7489983713782025,static,0.03733527287840843,0.0701097846031189,0.014024568721652031,0.00047792811528779566,0.02186156708216032,183242.640625,0.005522734485566616,4.6623357775388286e-05,0.006828129888585035,0.012377841398119926,0.0004151568573433906,0.02037539833582133,183181.265625,0.005002697464078665,3.700571687659249e-05,0.006083232436508775,0.01270646508783102,0.0004303635796532035,0.020745206184880485,183159.171875,0.006281152367591858,6.465864862548187e-05,0.008041060168005328,0.01170584000647068,0.00038055184995755553,0.019507738207120668,183167.875,distributed_or_mixed,ok,/home/cilab/ndquan/videoInpainting/SFU_STC_flow/teacher_flows_512x512/train/Class_D/BasketballPass/000010_000011.npz,BasketballPass,0.699015200138092,BasketballPass,0
