diagnosis_counts,directional_coherence,energy_support90_fraction,energy_top10_fraction,frequency_diagnosis,global_dc_l1,global_dc_rmse,local_frequency_share,local_rmse_share,motion_band_counts,motion_mean_px,pair_count,pair_raw_rmse_median,pair_raw_rmse_p90,raw_temporal_l1,raw_temporal_rmse,sigma_16_coarse_rmse,sigma_16_local_rmse,skipped_pair_count,spatial_scope_counts,spatial_scope_diagnosis,valid_coverage,valid_pair_count,video,window_boundary_pair_count
"{'local_high_frequency_dominant': 146, 'mixed_frequency': 3}",0.16620168674098026,0.36397002221746316,0.6559087710953057,local_high_frequency_dominant,0.004180033068200686,0.004863901482163436,0.7425404741843251,0.7425404741843251,"{'static': 77, 'moderate': 34, 'moving': 38}",1.7702902489745609,149,0.04154500329057769,0.06532711177568118,0.024577290018103153,0.041603583133123644,0.013180017337428579,0.038012562527977745,0,"{'distributed_or_mixed': 147, 'spatially_localized': 2}",distributed_or_mixed,0.550127632265923,149,BasketballPass,24
